#wave           Flux
4434.3959943235195 7.5787887944297e-13
4435.6067626388285 7.878954996224004e-13
4436.817530954137 8.193138861126317e-13
4438.028299269445 8.303180209540955e-13
4439.239067584753 8.049851351093366e-13
4440.449835900061 7.639551290537241e-13
4441.66060421537 7.427283309478061e-13
4442.871372530678 7.493567855297626e-13
4444.082140845986 7.692395470281601e-13
4445.292909161294 7.778195588996699e-13
4446.503677476602 7.731735881014809e-13
4447.71444579191 7.657330180712134e-13
4448.925214107218 7.541657699414906e-13
4450.1359824225265 7.508311883663772e-13
4451.3467507378355 7.41837703797045e-13
4452.557519053144 7.180962275183742e-13
4453.768287368452 6.936031297277825e-13
4454.97905568376 6.802636879239569e-13
4456.189823999068 6.750801353478531e-13
4457.400592314377 6.603360655506003e-13
4458.611360629685 6.395968053554989e-13
4459.822128944993 6.289103700704566e-13
4461.032897260301 6.414207414218023e-13
4462.243665575609 6.69029127276371e-13
4463.454433890917 6.816525602436659e-13
4464.665202206225 6.739846733095153e-13
4465.875970521533 6.666187959066146e-13
4467.086738836842 6.628818668454871e-13
4468.2975071521505 6.59551466453313e-13
4469.508275467458 6.621173384152868e-13
4470.719043782766 6.755844446815012e-13
4471.929812098074 6.961119106710154e-13
4473.140580413383 7.109398107767115e-13
4474.351348728691 7.179232798000061e-13
4475.562117043999 7.227786303081654e-13
4476.772885359307 7.244520042608756e-13
4477.983653674615 7.133553078799494e-13
4479.194421989923 6.963846228442882e-13
4480.405190305231 6.819028790374544e-13
4481.6159586205395 6.894921573123652e-13
4482.8267269358485 7.109760529923951e-13
4484.0374952511565 7.323112377021828e-13
4485.248263566465 7.457054460086727e-13
4486.459031881773 7.459935880473518e-13
4487.669800197081 7.412442952351948e-13
4488.88056851239 7.447903835267934e-13
4490.091336827698 7.5615872558679e-13
4491.302105143006 7.548535278549826e-13
4492.512873458314 7.350821787976691e-13
4493.723641773622 7.080962953816159e-13
4494.93441008893 6.931456443124419e-13
4496.145178404238 7.024069006544462e-13
4497.355946719546 7.299531118647481e-13
4498.5667150348545 7.490113372669199e-13
4499.7774833501635 7.597037152294557e-13
4500.988251665472 7.743142656570966e-13
4502.19901998078 7.894698758817892e-13
4503.409788296088 7.881235830965322e-13
4504.620556611397 7.708396777688214e-13
4505.831324926705 7.602571032912451e-13
4507.042093242013 7.613250906320963e-13
4508.252861557321 7.650523120910611e-13
4509.463629872629 7.587559199657168e-13
4510.674398187937 7.465979365329348e-13
4511.885166503245 7.364245325198129e-13
4513.095934818553 7.419895629325473e-13
4514.306703133861 7.468844415260209e-13
4515.51747144917 7.470276073229453e-13
4516.7282397644785 7.406744740744457e-13
4517.939008079787 7.42016683699546e-13
4519.149776395095 7.460768148908576e-13
4520.360544710403 7.384608492610091e-13
4521.571313025712 7.252497004481451e-13
4522.78208134102 7.291072488727451e-13
4523.992849656328 7.367894756874109e-13
4525.203617971636 7.325807710790181e-13
4526.414386286944 7.285634529522887e-13
4527.625154602252 7.373809909141568e-13
4528.83592291756 7.498886904471012e-13
4530.046691232868 7.566210619192671e-13
4531.257459548177 7.518654468096815e-13
4532.4682278634855 7.311175704905961e-13
4533.678996178794 7.152665435189385e-13
4534.889764494102 7.304713352054808e-13
4536.10053280941 7.677542656812899e-13
4537.311301124719 7.847720672613145e-13
4538.522069440027 7.717901321647125e-13
4539.732837755335 7.589467966315588e-13
4540.943606070643 7.637278303129169e-13
4542.154374385951 7.802086166707849e-13
4543.365142701259 7.99942041239786e-13
4544.575911016567 8.227820572386802e-13
4545.786679331875 8.415218603678338e-13
4546.997447647184 8.516778637339801e-13
4548.208215962492 8.552551610267666e-13
4549.4189842778005 8.59314259878643e-13
4550.629752593109 8.548823166910129e-13
4551.840520908417 8.490258232964596e-13
4553.051289223726 8.639969502683974e-13
4554.262057539034 9.038141311203163e-13
4555.472825854342 9.505106505897427e-13
4556.68359416965 9.849822948136426e-13
4557.894362484958 1.0016346409995224e-12
4559.105130800266 1.0055759673445197e-12
4560.315899115574 1.0062841253850449e-12
4561.526667430882 1.0073187614632736e-12
4562.737435746191 1.0088287191064548e-12
4563.948204061499 1.0182999700719982e-12
4565.1589723768075 1.0427190660492976e-12
4566.369740692116 1.0699175908402567e-12
4567.580509007424 1.073879677169112e-12
4568.791277322733 1.0474256156755648e-12
4570.002045638041 1.0092776652283888e-12
4571.212813953349 1.0020682501650613e-12
4572.423582268657 1.0176827970367638e-12
4573.634350583965 1.0116591574477507e-12
4574.845118899273 1.0001024490708998e-12
4576.055887214581 9.908268579769303e-13
4577.266655529889 9.765112271476833e-13
4578.477423845198 9.533065882675745e-13
4579.688192160505 9.518297369091025e-13
4580.8989604758135 9.69960966089608e-13
4582.109728791122 9.725699313777868e-13
4583.32049710643 9.460245823859796e-13
4584.531265421739 9.268590498340087e-13
4585.742033737047 9.27362865441003e-13
4586.952802052355 9.426484810055142e-13
4588.163570367663 9.458825826583316e-13
4589.374338682971 9.3392659780071e-13
4590.585106998279 9.202707006232132e-13
4591.795875313587 9.213710645102035e-13
4593.006643628895 9.400204845434581e-13
4594.217411944204 9.757963284661508e-13
4595.428180259512 1.018802406207852e-12
4596.6389485748205 1.0514540442315076e-12
4597.849716890129 1.0742304565906007e-12
4599.060485205437 1.0903723039498955e-12
4600.271253520746 1.1051287780193097e-12
4601.482021836054 1.1192464394272105e-12
4602.692790151362 1.1270103972541545e-12
4603.90355846667 1.1222623839835143e-12
4605.114326781978 1.1135063428577351e-12
4606.325095097286 1.1222861143972004e-12
4607.535863412594 1.1486931233012057e-12
4608.746631727902 1.160223907938349e-12
4609.957400043211 1.1519363957080892e-12
4611.168168358519 1.1383884912673524e-12
4612.378936673827 1.1256011398902279e-12
4613.5897049891355 1.121699140023004e-12
4614.800473304444 1.1215871130563434e-12
4616.011241619753 1.1182421964102314e-12
4617.222009935061 1.1013055817249771e-12
4618.432778250369 1.0566228909161086e-12
4619.643546565677 1.0191206715633265e-12
4620.854314880985 1.0036971984742254e-12
4622.065083196293 9.811140593259783e-13
4623.275851511601 9.456623488024787e-13
4624.486619826909 8.95464058073945e-13
4625.697388142218 8.402181642017484e-13
4626.908156457526 8.031305729546981e-13
4628.118924772834 7.832041119623255e-13
4629.329693088142 7.856905236846784e-13
4630.5404614034505 7.970786139237112e-13
4631.7512297187595 7.862183060875643e-13
4632.961998034068 7.759296308069655e-13
4634.172766349376 7.73169406085282e-13
4635.383534664684 7.706936082227762e-13
4636.594302979992 7.565341915996643e-13
4637.8050712953 7.342069913934966e-13
4639.015839610608 7.195546565242468e-13
4640.226607925916 7.152485750502336e-13
4641.437376241225 7.242573290104917e-13
4642.648144556533 7.327345484693801e-13
4643.858912871841 7.462382103818305e-13
4645.069681187149 7.625040377287771e-13
4646.2804495024575 7.854321881398335e-13
4647.4912178177665 8.085648320458165e-13
4648.701986133075 8.254628326848437e-13
4649.912754448383 8.292014712126187e-13
4651.123522763691 8.177449082637903e-13
4652.334291078999 8.002656170044446e-13
4653.545059394307 7.799120984639634e-13
4654.755827709615 7.732628191079921e-13
4655.966596024923 7.889702168339745e-13
4657.177364340232 8.189927300561377e-13
4658.38813265554 8.468693405554579e-13
4659.598900970848 8.626614517705854e-13
4660.809669286156 8.62362138925299e-13
4662.020437601464 8.53461411425971e-13
4663.231205916773 8.447041368020545e-13
4664.4419742320815 8.317401836789635e-13
4665.65274254739 8.10125059842765e-13
4666.863510862698 7.917093637089708e-13
4668.074279178006 7.917227878419039e-13
4669.285047493314 8.062729643738759e-13
4670.495815808622 8.235650297248509e-13
4671.70658412393 8.360821409536828e-13
4672.917352439239 8.499668134683078e-13
4674.128120754547 8.647827991631529e-13
4675.338889069855 8.875262507661892e-13
4676.549657385163 9.089297849554203e-13
4677.760425700471 9.204042906459624e-13
4678.97119401578 9.308228836899236e-13
4680.1819623310885 9.442339321066111e-13
4681.392730646397 9.64942946515381e-13
4682.603498961705 9.896488899046852e-13
4683.814267277013 1.0052298199982824e-12
4685.025035592321 1.0168276273111328e-12
4686.235803907629 1.0218041032968183e-12
4687.446572222937 1.030381552515362e-12
4688.657340538245 1.051158607845738e-12
4689.868108853553 1.0714414929020086e-12
4691.078877168861 1.0884760379986756e-12
4692.289645484169 1.1061379864048044e-12
4693.500413799477 1.1176612046035277e-12
4694.711182114786 1.1285382609199693e-12
4695.9219504300945 1.1277910443467094e-12
4697.132718745403 1.1211591941600445e-12
4698.343487060711 1.116837726100408e-12
4699.554255376019 1.1277007746398636e-12
4700.765023691327 1.1373402214728877e-12
4701.975792006635 1.1441557066194787e-12
4703.186560321943 1.1525015660234928e-12
4704.397328637252 1.1589393432788412e-12
4705.60809695256 1.1555199478584404e-12
4706.818865267868 1.1512950991575058e-12
4708.029633583176 1.1631386995998993e-12
4709.240401898484 1.1850172051166858e-12
4710.451170213793 1.2022289630484095e-12
4711.6619385291015 1.1943062998102298e-12
4712.87270684441 1.1665412187191654e-12
4714.083475159718 1.1446219244262248e-12
4715.294243475026 1.141584918509434e-12
4716.505011790334 1.1593382674305435e-12
4717.715780105642 1.1837739564136598e-12
4718.92654842095 1.2101464635990529e-12
4720.137316736259 1.229054486411532e-12
4721.348085051567 1.230701416654403e-12
4722.558853366875 1.2294413565790715e-12
4723.769621682183 1.2330315106586034e-12
4724.980389997491 1.223118125023897e-12
4726.1911583128 1.196842483059688e-12
4727.401926628108 1.1734046243158248e-12
4728.6126949434165 1.1792976913057085e-12
4729.823463258725 1.2004587374078346e-12
4731.034231574033 1.2225247774322756e-12
4732.244999889341 1.2548345468315198e-12
4733.455768204649 1.2729984044815737e-12
4734.666536519957 1.2868879750980757e-12
4735.877304835265 1.2758408908492196e-12
4737.088073150574 1.262409299297297e-12
4738.298841465882 1.2696392359758537e-12
4739.50960978119 1.2772359247663409e-12
4740.720378096498 1.2771496103920995e-12
4741.931146411807 1.2721966395834796e-12
4743.141914727115 1.2728543654297425e-12
4744.352683042423 1.2609141840408176e-12
4745.5634513577315 1.2363675344136978e-12
4746.77421967304 1.1978959584158917e-12
4747.984987988348 1.1542976687541615e-12
4749.195756303656 1.1197046975061224e-12
4750.406524618964 1.091496436022732e-12
4751.617292934272 1.0710339029156937e-12
4752.828061249581 1.065349955937478e-12
4754.038829564889 1.0678614654474092e-12
4755.249597880197 1.0612492112787723e-12
4756.460366195505 1.0329138802253404e-12
4757.671134510814 9.930464124673504e-13
4758.881902826122 9.538333482007056e-13
4760.09267114143 9.163322770652037e-13
4761.3034394567385 8.808958867890963e-13
4762.514207772047 8.617924775787681e-13
4763.724976087355 8.527216680932186e-13
4764.935744402663 8.462264875749757e-13
4766.146512717971 8.444214403639707e-13
4767.357281033279 8.487523569783506e-13
4768.568049348588 8.553209348756089e-13
4769.778817663896 8.653301801605336e-13
4770.989585979204 8.831181693343884e-13
4772.200354294512 9.107747357522953e-13
4773.41112260982 9.46521154114689e-13
4774.621890925129 9.784838182955332e-13
4775.832659240437 9.99549092290387e-13
4777.043427555745 1.0081925144883564e-12
4778.2541958710535 1.0115922969634077e-12
4779.464964186362 1.0234554513112038e-12
4780.67573250167 1.033065126088102e-12
4781.886500816978 1.0400845332539033e-12
4783.097269132286 1.0461140942782328e-12
4784.308037447595 1.0591131873029666e-12
4785.518805762903 1.0707282553421113e-12
4786.729574078211 1.0783727019298646e-12
4787.940342393519 1.0803313254442585e-12
4789.151110708827 1.074379015295586e-12
4790.361879024136 1.0702095470209782e-12
4791.572647339444 1.0645904662462375e-12
4792.783415654752 1.0582991122326982e-12
4793.9941839700605 1.047859810183594e-12
4795.204952285369 1.0333951948586963e-12
4796.415720600677 1.0193971841534846e-12
4797.626488915984 1.0157935620277272e-12
4798.837257231292 1.028198491417161e-12
4800.048025546601 1.0476731192015884e-12
4801.258793861909 1.057490989997493e-12
4802.469562177217 1.0409498318294637e-12
4803.680330492525 9.99598013387093e-13
4804.891098807833 9.585339381057392e-13
4806.101867123142 9.387003332188337e-13
4807.31263543845 9.333821753875863e-13
4808.523403753758 9.376784625711551e-13
4809.7341720690665 9.50040657714308e-13
4810.944940384375 9.61844180000601e-13
4812.155708699683 9.722140051533736e-13
4813.366477014991 9.829467973299342e-13
4814.577245330299 9.934514149282123e-13
4815.788013645608 1.0007136445673812e-12
4816.998781960916 1.0098907737289325e-12
4818.209550276224 1.0220799273408983e-12
4819.420318591532 1.0342602568660626e-12
4820.63108690684 1.0466914855083517e-12
4821.841855222149 1.05634025468329e-12
4823.052623537457 1.0627815219541553e-12
4824.263391852765 1.0736008971486696e-12
4825.4741601680735 1.0752540652973796e-12
4826.684928483382 1.0652317335268812e-12
4827.89569679869 1.0524955224868733e-12
4829.106465113998 1.051667168992251e-12
4830.317233429306 1.0519118849837362e-12
4831.528001744615 1.0459268910537008e-12
4832.738770059923 1.051174963602955e-12
4833.949538375231 1.0607559973931885e-12
4835.160306690539 1.052899285056228e-12
4836.371075005847 1.0386701139415558e-12
4837.581843321156 1.0275401056511729e-12
4838.792611636464 1.0179242451381811e-12
4840.003379951772 1.014118826510165e-12
4841.21414826708 1.0165966207660534e-12
4842.4249165823885 1.019130055722859e-12
4843.635684897697 1.0177569283772184e-12
4844.846453213005 1.0113184596014742e-12
4846.057221528313 9.902735892872637e-13
4847.267989843622 9.58118124163838e-13
4848.47875815893 9.328971237862097e-13
4849.689526474238 9.264711896044457e-13
4850.900294789546 9.332356867540785e-13
4852.111063104854 9.529451836630094e-13
4853.321831420163 9.712338789808056e-13
4854.532599735471 9.8347966094607e-13
4855.743368050779 9.986002649754363e-13
4856.954136366087 1.0078452040432084e-12
4858.1649046813955 1.006518946111172e-12
4859.3756729967035 9.985604167315593e-13
4860.586441312012 9.894200261509922e-13
4861.79720962732 9.980149145878613e-13
4863.007977942629 1.020360393169035e-12
4864.218746257937 1.0365973240216597e-12
4865.429514573245 1.0487279453194382e-12
4866.640282888553 1.0615011881168741e-12
4867.851051203861 1.0716096723111655e-12
4869.06181951917 1.0833050939744024e-12
4870.272587834478 1.0912137149685152e-12
4871.483356149786 1.0997492883837165e-12
4872.694124465094 1.1124170280448738e-12
4873.904892780402 1.1208744076854267e-12
4875.1156610957105 1.120737320131276e-12
4876.326429411019 1.1306740361431984e-12
4877.537197726327 1.1455236540278518e-12
4878.747966041636 1.1583827888117123e-12
4879.958734356944 1.1727010525533687e-12
4881.169502672252 1.1903390107498805e-12
4882.38027098756 1.219556904793528e-12
4883.591039302868 1.2437342680188988e-12
4884.801807618177 1.250649615954849e-12
4886.012575933485 1.250402333862598e-12
4887.223344248793 1.2505849116275903e-12
4888.434112564101 1.2527357024810656e-12
4889.644880879409 1.259348951250277e-12
4890.855649194717 1.2784330777855436e-12
4892.0664175100255 1.3137772624670539e-12
4893.277185825334 1.3501220562340952e-12
4894.487954140643 1.3800579996636836e-12
4895.698722455951 1.4010085428571998e-12
4896.909490771259 1.4128816591025655e-12
4898.120259086567 1.4162258560343572e-12
4899.331027401875 1.4067983637851235e-12
4900.541795717184 1.4131812587882287e-12
4901.752564032492 1.4289371553985393e-12
4902.9633323478 1.4412864982549185e-12
4904.174100663108 1.449304994130266e-12
4905.384868978416 1.4621866317276254e-12
4906.5956372937235 1.46745347629291e-12
4907.806405609032 1.4683498515341912e-12
4909.01717392434 1.4779811746986898e-12
4910.227942239649 1.507438677760463e-12
4911.438710554957 1.5504675692174535e-12
4912.649478870265 1.592388517281378e-12
4913.860247185573 1.6251264978651876e-12
4915.071015500881 1.6516249338701602e-12
4916.28178381619 1.6503913482373562e-12
4917.492552131498 1.617940770472685e-12
4918.703320446806 1.5755269322695828e-12
4919.914088762114 1.5587808813326268e-12
4921.124857077422 1.5739538492765914e-12
4922.33562539273 1.6006062250776033e-12
4923.5463937080385 1.6178382626341522e-12
4924.757162023347 1.6364241426577896e-12
4925.967930338656 1.6778481451779828e-12
4927.178698653964 1.7256533782200188e-12
4928.389466969272 1.7611679505141637e-12
4929.60023528458 1.7806495389269522e-12
4930.811003599888 1.7842123001147138e-12
4932.021771915197 1.7742443827260233e-12
4933.232540230505 1.7642233732513703e-12
4934.443308545813 1.7843932739715913e-12
4935.654076861121 1.8118205879120278e-12
4936.864845176429 1.8053953592569145e-12
4938.075613491737 1.7518584434948296e-12
4939.2863818070455 1.6847767663105862e-12
4940.497150122354 1.6138257658389557e-12
4941.707918437663 1.5304339573977893e-12
4942.918686752971 1.460552875883905e-12
4944.129455068279 1.4169033786485263e-12
4945.340223383587 1.3936161841973504e-12
4946.550991698895 1.3876718432396107e-12
4947.761760014204 1.3927579189015021e-12
4948.972528329512 1.394063221258318e-12
4950.18329664482 1.3780423141843526e-12
4951.394064960128 1.3148879982755832e-12
4952.604833275436 1.2011023875011472e-12
4953.815601590744 1.0677269360659057e-12
4955.026369906052 9.500607943908826e-13
4956.2371382213605 8.871162063954747e-13
4957.4479065366695 8.756045152944552e-13
4958.658674851978 8.933434935844993e-13
4959.869443167286 9.158367259799144e-13
4961.080211482594 9.308498586824584e-13
4962.290979797902 9.379086106427093e-13
4963.501748113211 9.384196459986733e-13
4964.712516428519 9.406580636228287e-13
4965.923284743827 9.453991884683657e-13
4967.134053059135 9.558450732521577e-13
4968.344821374443 9.800803510726446e-13
4969.555589689751 1.0139905728339613e-12
4970.766358005059 1.0459296834950043e-12
4971.9771263203675 1.0730579548331516e-12
4973.187894635676 1.108865003833878e-12
4974.3986629509845 1.1338685608237804e-12
4975.609431266293 1.1482313157863617e-12
4976.820199581601 1.1477803665495986e-12
4978.030967896909 1.1351855971111067e-12
4979.241736212218 1.118746546084579e-12
4980.452504527526 1.1088082199066426e-12
4981.663272842834 1.109667352101984e-12
4982.874041158142 1.1210570096549886e-12
4984.08480947345 1.1335496671868306e-12
4985.295577788758 1.1349764433204483e-12
4986.506346104066 1.125033868632039e-12
4987.717114419374 1.1161483924963332e-12
4988.9278827346825 1.1060048510719632e-12
4990.1386510499915 1.0983164235805604e-12
4991.3494193653 1.100896334125228e-12
4992.560187680608 1.1115433546443227e-12
4993.770955995916 1.1142294336043312e-12
4994.981724311225 1.1110148077236032e-12
4996.192492626533 1.094887530318477e-12
4997.403260941841 1.058823987889652e-12
4998.614029257149 1.0165896596376732e-12
4999.824797572457 9.83487348569906e-13
5001.035565887765 9.800515459355561e-13
5002.246334203073 9.88740318133472e-13
5003.457102518381 9.99253522481856e-13
5004.667870833689 1.0173399594935884e-12
5005.878639148998 1.032954883058404e-12
5007.0894074643065 1.0498987414941632e-12
5008.300175779615 1.0682736776232466e-12
5009.510944094923 1.0764578135729253e-12
5010.721712410231 1.0748688717734304e-12
5011.93248072554 1.0679018269767516e-12
5013.143249040848 1.0812969287908675e-12
5014.354017356156 1.1124723645344937e-12
5015.564785671463 1.161757435827123e-12
5016.775553986771 1.2065845597494592e-12
5017.986322302079 1.2350120213164678e-12
5019.197090617387 1.246134143362338e-12
5020.4078589326955 1.2395411637777788e-12
5021.6186272480045 1.2311748886319243e-12
5022.829395563313 1.2249178830685543e-12
5024.040163878621 1.2299546575767703e-12
5025.250932193929 1.2364862615696605e-12
5026.461700509237 1.2606700488582177e-12
5027.672468824546 1.3007135156292865e-12
5028.883237139854 1.3560965630305017e-12
5030.094005455162 1.4137278374115717e-12
5031.30477377047 1.4569905312846906e-12
5032.515542085778 1.475054248571802e-12
5033.726310401086 1.4653007992805737e-12
5034.937078716394 1.4310585878771652e-12
5036.147847031702 1.3913959214219099e-12
5037.358615347011 1.3646551966851177e-12
5038.5693836623195 1.357119869912026e-12
5039.780151977628 1.3732161150305247e-12
5040.990920292936 1.4194549182287492e-12
5042.201688608244 1.4981854167895128e-12
5043.412456923553 1.5751562139766714e-12
5044.623225238861 1.628133524255216e-12
5045.833993554169 1.6460007561819806e-12
5047.044761869477 1.6280083661589485e-12
5048.255530184785 1.5837045412547067e-12
5049.466298500093 1.535269884909533e-12
5050.677066815401 1.5108148719730296e-12
5051.887835130709 1.513990507099515e-12
5053.098603446018 1.541267568982715e-12
5054.3093717613265 1.5774630960761504e-12
5055.520140076635 1.6130054929979565e-12
5056.730908391943 1.6426442194866035e-12
5057.941676707251 1.6651921885215034e-12
5059.15244502256 1.6820573526192235e-12
5060.363213337868 1.6815396560790173e-12
5061.573981653176 1.6639485237278814e-12
5062.784749968484 1.6289973266501818e-12
5063.995518283792 1.582936288466627e-12
5065.2062865991 1.5548545767349378e-12
5066.417054914408 1.5627856354297418e-12
5067.627823229716 1.5767540601812914e-12
5068.838591545025 1.5897460097976656e-12
5070.049359860333 1.6173234356387123e-12
5071.2601281756415 1.6384812216171702e-12
5072.47089649095 1.6555699800930483e-12
5073.681664806258 1.6748307417522218e-12
5074.892433121567 1.6833242444112727e-12
5076.103201436875 1.6689412435330614e-12
5077.313969752183 1.665335310039996e-12
5078.524738067491 1.6573950328263105e-12
5079.735506382799 1.6420231385987132e-12
5080.946274698107 1.6447398265237931e-12
5082.157043013415 1.6595825887929424e-12
5083.367811328723 1.6731109738700883e-12
5084.578579644032 1.6898000466255393e-12
5085.78934795934 1.7057771507764603e-12
5087.0001162746485 1.7187202029287938e-12
5088.210884589957 1.7320590571840857e-12
5089.421652905265 1.741313441117853e-12
5090.632421220574 1.7480190436422926e-12
5091.843189535882 1.7507497279928437e-12
5093.05395785119 1.7474021841423071e-12
5094.264726166498 1.7319236255254881e-12
5095.475494481806 1.7081154416342305e-12
5096.686262797114 1.6945106447241294e-12
5097.897031112422 1.6987575221055312e-12
5099.10779942773 1.7098751047641598e-12
5100.318567743039 1.7360924105700355e-12
5101.529336058347 1.7717216333308463e-12
5102.740104373655 1.793217734682031e-12
5103.9508726889635 1.7945564175974477e-12
5105.161641004272 1.7857401929488923e-12
5106.372409319581 1.7634572047942155e-12
5107.583177634889 1.7280003501115344e-12
5108.793945950197 1.7021928797949882e-12
5110.004714265505 1.6804775818869595e-12
5111.215482580813 1.6892669398275291e-12
5112.426250896121 1.7094325165186855e-12
5113.637019211429 1.7404597040159508e-12
5114.847787526737 1.7896976845012853e-12
5116.058555842046 1.8261315594836472e-12
5117.269324157354 1.8524851595828235e-12
5118.480092472662 1.8585781790872736e-12
5119.69086078797 1.849337031869259e-12
5120.9016291032785 1.831483203054535e-12
5122.1123974185875 1.8108679333822353e-12
5123.323165733896 1.785863155655226e-12
5124.533934049203 1.7789799994169913e-12
5125.744702364511 1.7859895858979213e-12
5126.955470679819 1.779240582016708e-12
5128.166238995127 1.777656863698539e-12
5129.377007310435 1.7899469322257927e-12
5130.587775625743 1.8084393332361329e-12
5131.798543941052 1.8242391274362785e-12
5133.00931225636 1.8367315678903124e-12
5134.220080571668 1.843720976503376e-12
5135.4308488869765 1.832624381026449e-12
5136.641617202285 1.8046855022623702e-12
5137.852385517594 1.787118067735754e-12
5139.063153832902 1.7785831884118732e-12
5140.27392214821 1.7958371849333589e-12
5141.484690463518 1.8234341761736667e-12
5142.695458778826 1.8309901221385396e-12
5143.906227094134 1.8543923533476467e-12
5145.116995409442 1.8739681569375817e-12
5146.32776372475 1.8886563855755854e-12
5147.538532040059 1.8858650813833555e-12
5148.749300355367 1.854469126068055e-12
5149.960068670675 1.781662227155233e-12
5151.170836985983 1.6728727604051499e-12
5152.3816053012915 1.5595659090697812e-12
5153.5923736166005 1.4860760743995527e-12
5154.803141931909 1.4445339087780596e-12
5156.013910247217 1.419231960426816e-12
5157.224678562525 1.4018221315735853e-12
5158.435446877833 1.3956854241325093e-12
5159.646215193141 1.3944563963271313e-12
5160.856983508449 1.3958258773990208e-12
5162.067751823757 1.3713954649929236e-12
5163.278520139066 1.2979342418406348e-12
5164.489288454374 1.1853083652720262e-12
5165.700056769682 1.0432250122623014e-12
5166.91082508499 9.161296770082221e-13
5168.1215934002985 8.39103511495026e-13
5169.3323617156075 8.171690453850183e-13
5170.543130030916 8.294468546852975e-13
5171.753898346224 8.531028729528933e-13
5172.964666661532 8.831037641979858e-13
5174.17543497684 9.213608684911649e-13
5175.386203292148 9.611394650798444e-13
5176.596971607456 9.779139670295228e-13
5177.807739922764 9.864615988351578e-13
5179.018508238073 9.95368941811393e-13
5180.229276553381 1.0091540654716442e-12
5181.440044868689 1.0320095950905208e-12
5182.650813183997 1.067975251645322e-12
5183.861581499305 1.108207956051495e-12
5185.072349814614 1.1513926355822643e-12
5186.2831181299225 1.1837999526291716e-12
5187.493886445231 1.1916234598124873e-12
5188.704654760539 1.1706666225858023e-12
5189.915423075847 1.1329906707875205e-12
5191.126191391155 1.096533342887739e-12
5192.336959706463 1.078346579960552e-12
5193.547728021771 1.090663779604572e-12
5194.75849633708 1.1261540066503555e-12
5195.969264652388 1.1799720605392874e-12
5197.180032967696 1.2392795332241813e-12
5198.390801283004 1.2828461335214e-12
5199.601569598312 1.3083647508833112e-12
5200.812337913621 1.31619041546957e-12
5202.0231062289295 1.305490656902866e-12
5203.233874544238 1.2949110691603282e-12
5204.444642859546 1.2773944057102358e-12
5205.655411174854 1.2665591062230137e-12
5206.866179490162 1.2768308268265022e-12
5208.07694780547 1.2893742060639096e-12
5209.287716120778 1.3068407022942403e-12
5210.498484436087 1.3344948407170806e-12
5211.709252751395 1.382577521238369e-12
5212.920021066703 1.435531602755344e-12
5214.130789382011 1.4893733231898445e-12
5215.341557697319 1.5388074016687572e-12
5216.552326012628 1.5797330196550007e-12
5217.763094327936 1.6188135752581887e-12
5218.9738626432445 1.6435849818431267e-12
5220.184630958553 1.655587028460967e-12
5221.395399273861 1.6571889859709966e-12
5222.606167589169 1.6344761551341008e-12
5223.816935904477 1.5965081608828037e-12
5225.027704219785 1.571465044344868e-12
5226.238472535093 1.5819629779416267e-12
5227.449240850402 1.6249464602116986e-12
5228.66000916571 1.6789692994500996e-12
5229.870777481018 1.6985572027894156e-12
5231.081545796326 1.681718818701289e-12
5232.292314111635 1.651613499290605e-12
5233.5030824269425 1.6337881028723721e-12
5234.7138507422505 1.6318452114474153e-12
5235.924619057559 1.6315460303195993e-12
5237.135387372867 1.6254789343075163e-12
5238.346155688175 1.617467443451942e-12
5239.556924003483 1.6136137259403193e-12
5240.767692318791 1.625179082029858e-12
5241.978460634099 1.6610554856071278e-12
5243.189228949408 1.6835226875833193e-12
5244.399997264716 1.6752070459654035e-12
5245.610765580024 1.6454645397737137e-12
5246.821533895332 1.6016975698974168e-12
5248.03230221064 1.5701465762415938e-12
5249.243070525949 1.5570144336702553e-12
5250.4538388412575 1.545560685404746e-12
5251.664607156566 1.549661177491462e-12
5252.875375471874 1.5691031496742882e-12
5254.086143787182 1.5808885258315038e-12
5255.29691210249 1.6004151868519874e-12
5256.507680417798 1.6553090597251287e-12
5257.718448733106 1.7152840902889528e-12
5258.929217048415 1.7449586731076922e-12
5260.139985363723 1.742914767590084e-12
5261.350753679031 1.7393611742155144e-12
5262.561521994339 1.7349946420224768e-12
5263.772290309647 1.7321373765540698e-12
5264.983058624956 1.7336646618378354e-12
5266.193826940264 1.7181889964945859e-12
5267.4045952555725 1.7169225431865123e-12
5268.615363570881 1.7288811330954576e-12
5269.826131886189 1.7576343390705639e-12
5271.036900201497 1.8345281415596276e-12
5272.247668516805 1.9202553038844214e-12
5273.458436832113 1.9711138833144264e-12
5274.669205147422 2.0029090965941604e-12
5275.87997346273 2.0255832069615627e-12
5277.090741778038 2.0469744328288027e-12
5278.301510093346 2.0550817765351006e-12
5279.512278408654 2.0384692661099687e-12
5280.723046723963 2.0131261132910897e-12
5281.933815039271 1.988006823769648e-12
5283.1445833545795 1.9832965977082023e-12
5284.355351669888 2.002531771832665e-12
5285.566119985196 2.033608347222005e-12
5286.776888300504 2.0487188186474854e-12
5287.987656615812 2.065059820209267e-12
5289.19842493112 2.0855099336824375e-12
5290.409193246429 2.097519788737664e-12
5291.619961561737 2.0933762665141972e-12
5292.830729877045 2.0630564320479183e-12
5294.041498192353 2.0156194645195642e-12
5295.252266507661 1.9622994442631203e-12
