339.30	0.69
339.89	0.74
340.47	0.77
341.06	0.74
341.65	0.75
342.24	0.75
342.83	0.78
343.42	0.78
344.01	0.80
344.60	0.81
345.18	0.80
345.77	0.82
346.36	0.81
346.95	0.81
347.54	0.83
348.13	0.88
348.72	0.87
349.30	0.83
349.89	0.89
350.48	0.94
351.07	0.87
351.66	0.85
352.25	0.89
352.83	0.91
353.42	0.92
354.01	0.92
354.60	0.93
355.19	0.93
355.77	0.94
356.36	1.00
356.95	0.99
357.54	0.97
358.13	0.99
358.71	0.96
359.30	0.97
359.89	1.01
360.48	0.97
361.06	0.98
361.65	1.00
362.24	1.00
362.83	1.07
363.41	1.11
364.00	1.21
364.59	1.52
365.18	2.99
365.76	7.19
366.35	12.74
366.94	18.27
367.53	22.14
368.11	24.40
368.70	26.39
369.29	28.38
369.88	30.42
370.46	32.71
371.05	35.22
371.64	37.83
372.22	40.39
372.81	42.64
373.40	44.25
373.99	45.56
374.57	47.12
375.16	48.61
375.75	50.35
376.33	52.00
376.92	53.40
377.51	54.93
378.09	55.96
378.68	57.37
379.27	58.60
379.85	60.30
380.44	61.93
381.03	63.53
381.61	65.11
382.20	66.53
382.79	67.83
383.37	68.84
383.96	70.08
384.55	71.33
385.13	72.59
385.72	74.12
386.30	75.50
386.89	76.62
387.48	77.44
388.06	78.14
388.65	78.73
389.24	79.29
389.82	80.22
390.41	81.02
390.99	82.17
391.58	83.03
392.17	83.96
392.75	84.81
393.34	85.56
393.92	86.19
394.51	86.59
395.09	87.59
395.68	88.32
396.27	89.35
396.85	90.28
397.44	91.30
398.02	92.10
398.61	92.74
399.19	93.39
399.78	93.65
400.36	93.93
400.95	94.29
401.54	94.67
402.12	95.11
402.71	95.28
403.29	95.59
403.88	96.00
404.46	96.52
405.05	97.12
405.63	97.38
406.22	97.89
406.80	98.12
407.39	98.30
407.97	98.56
408.56	98.50
409.14	98.72
409.73	98.85
410.31	98.69
410.90	98.97
411.48	98.89
412.07	98.99
412.65	98.91
413.24	98.98
413.82	99.16
414.41	98.94
414.99	98.78
415.57	98.93
416.16	98.90
416.74	98.80
417.33	98.90
417.91	98.87
418.50	98.97
419.08	99.07
419.67	98.90
420.25	98.73
420.83	98.87
421.42	98.77
422.00	98.83
422.59	98.72
423.17	98.70
423.75	98.49
424.34	98.47
424.92	98.39
425.51	98.33
426.09	98.13
426.67	98.01
427.26	97.81
427.84	97.63
428.43	97.44
429.01	97.20
429.59	97.03
430.18	96.85
430.76	96.65
431.34	96.27
431.93	95.77
432.51	95.36
433.10	94.99
433.68	94.58
434.26	94.14
434.85	93.81
435.43	93.61
436.01	93.36
436.60	92.98
437.18	92.78
437.76	92.50
438.34	92.58
438.93	92.19
439.51	92.06
440.09	91.59
440.68	91.57
441.26	91.22
441.84	90.96
442.43	90.49
443.01	90.18
443.59	89.85
444.17	89.69
444.76	89.05
445.34	88.91
445.92	88.56
446.51	88.29
447.09	87.78
447.67	87.48
448.25	86.79
448.84	86.46
449.42	85.83
450.00	85.27
450.58	84.59
451.17	83.96
451.75	83.06
452.33	82.56
452.91	81.85
453.49	80.99
454.08	80.16
454.66	79.26
455.24	78.36
455.82	77.58
456.41	76.73
456.99	75.87
457.57	74.98
458.15	74.04
458.73	73.42
459.32	72.56
459.90	71.66
460.48	70.90
461.06	70.14
461.64	69.23
462.22	68.46
462.81	67.62
463.39	66.84
463.97	65.77
464.55	64.56
465.13	63.66
465.71	62.49
466.29	61.36
466.88	60.08
467.46	58.81
468.04	57.37
468.62	56.07
469.20	54.61
469.78	53.34
470.36	52.00
470.94	50.74
471.53	49.49
472.11	48.36
472.69	47.16
473.27	46.15
473.85	45.20
474.43	44.19
475.01	43.31
475.59	42.35
476.17	41.51
476.75	40.42
477.33	39.43
477.92	38.45
478.50	37.29
479.08	36.28
479.66	35.06
480.24	33.89
480.82	32.72
481.40	31.48
481.98	30.37
482.56	29.22
483.14	28.17
483.72	27.18
484.30	26.22
484.88	25.33
485.46	24.62
486.04	23.96
486.62	23.30
487.20	22.67
487.78	22.07
488.36	21.59
488.94	21.03
489.52	20.53
490.10	19.97
490.68	19.48
491.26	18.82
491.84	18.19
492.42	17.45
493.00	16.79
493.58	16.01
494.16	15.31
494.74	14.56
495.32	13.79
495.90	13.09
496.48	12.54
497.06	11.94
497.64	11.39
498.22	10.91
498.80	10.41
499.37	10.06
499.95	9.65
500.53	9.28
501.11	8.91
501.69	8.57
502.27	8.29
502.85	7.94
503.43	7.59
504.01	7.25
504.59	6.93
505.17	6.64
505.74	6.31
506.32	5.91
506.90	5.72
507.48	5.37
508.06	5.04
508.64	4.84
509.22	4.63
509.80	4.36
510.37	4.13
510.95	3.88
511.53	3.81
512.11	3.63
512.69	3.42
513.27	3.35
513.84	3.20
514.42	3.13
515.00	3.05
515.58	2.89
516.16	2.86
516.74	2.77
517.31	2.65
517.89	2.63
518.47	2.57
519.05	2.47
519.63	2.40
520.20	2.36
520.78	2.46
521.36	2.32
521.94	2.20
522.51	2.11
523.09	2.06
523.67	1.94
524.25	1.84
524.83	1.72
525.40	1.68
525.98	1.53
526.56	1.48
527.14	1.40
527.71	1.25
528.29	1.39
528.87	1.23
529.44	1.18
530.02	1.22
530.60	1.21
531.18	1.17
531.75	1.13
532.33	1.08
532.91	1.16
533.48	1.09
534.06	1.20
534.64	1.25
535.22	1.30
535.79	1.26
536.37	1.08
536.95	0.96
537.52	0.87
538.10	0.74
538.68	0.69
539.25	0.63
539.83	0.65
540.41	0.66
540.98	0.58
541.56	0.54
542.13	0.57
542.71	0.62
543.29	0.52
543.86	0.52
544.44	0.53
545.02	0.43
545.59	0.28
546.17	0.34
546.74	0.33
547.32	0.45
547.90	0.36
548.47	0.43
549.05	0.41
549.62	0.39
550.20	0.40
550.78	0.47
551.35	0.36
551.93	0.37
552.50	0.39
553.08	0.37
553.65	0.38
554.23	0.35
554.81	0.31
555.38	0.34
555.96	0.35
556.53	0.31
557.11	0.30
557.68	0.31
558.26	0.33
558.83	0.34
559.41	0.28
559.98	0.27
560.56	0.28
561.13	0.26
561.71	0.24
562.28	0.21
562.86	0.26
563.43	0.24
564.01	0.19
564.58	0.28
565.16	0.27
565.73	0.20
566.31	0.21
566.88	0.18
567.46	0.21
568.03	0.21
568.61	0.16
569.18	0.20
569.76	0.16
570.33	0.18
570.90	0.09
571.48	0.14
572.05	0.14
572.63	0.14
573.20	0.14
573.78	0.13
574.35	0.13
574.92	0.11
575.50	0.13
576.07	0.10
576.65	0.08
577.22	0.06
577.79	0.05
578.37	0.04
578.94	0.07
579.51	0.08
580.09	0.09
580.66	0.08
581.24	0.08
581.81	0.07
582.38	0.04
582.96	0.09
583.53	0.12
584.10	0.13
584.68	0.07
585.25	0.07
585.82	0.06
586.40	0.08
586.97	0.08
587.54	0.06
588.12	0.05
588.69	0.05
589.26	0.09
589.84	0.09
590.41	0.10
590.98	0.06
591.55	0.07
592.13	0.09
592.70	0.05
593.27	0.07
593.85	0.08
594.42	0.08
594.99	0.04
595.56	0.07
596.14	0.05
596.71	0.08
597.28	0.08
597.85	0.09
598.43	0.04
599.00	0.11
599.57	0.08
600.14	0.03
600.72	0.03
601.29	0.06
601.86	0.08
602.43	0.07
603.00	0.06
603.58	0.05
604.15	0.09
604.72	0.05
605.29	0.08
605.86	0.08
606.44	0.04
607.01	0.04
607.58	0.06
608.15	0.07
608.72	0.03
609.29	0.05
609.87	0.05
610.44	0.06
611.01	0.05
611.58	0.06
612.15	0.08
612.72	0.03
613.29	0.01
613.87	0.09
614.44	0.05
615.01	0.06
615.58	0.07
616.15	0.05
616.72	0.03
617.29	0.07
617.86	0.07
618.43	0.10
619.01	0.07
619.58	0.04
620.15	0.14
620.72	0.08
621.29	0.07
621.86	0.08
622.43	0.05
623.00	0.06
623.57	0.08
624.14	0.08
624.71	0.06
625.28	0.02
625.85	0.04
626.42	0.09
626.99	0.05
627.56	0.08
628.13	0.01
628.70	0.08
629.27	0.09
629.84	0.06
630.41	0.05
630.98	0.04
631.55	0.04
632.12	0.08
632.69	0.04
633.26	0.11
633.83	0.07
634.40	0.07
634.97	0.03
635.54	0.05
636.11	0.03
636.68	0.10
637.25	0.06
637.82	0.08
638.39	0.12
638.96	0.10
639.53	0.04
640.10	0.07
640.67	0.05
641.24	0.10
641.81	0.04
642.37	0.05
642.94	0.04
643.51	0.05
644.08	0.02
644.65	0.04
645.22	0.05
645.79	0.07
646.36	0.02
646.93	0.03
647.49	0.06
648.06	0.04
648.63	0.06
649.20	-0.01
649.77	0.01
650.34	0.06
650.91	0.02
651.47	0.05
652.04	0.04
652.61	0.06
653.18	0.01
653.75	0.04
654.32	0.05
654.88	0.04
655.45	0.00
656.02	0.04
656.59	0.07
657.16	0.06
657.72	0.02
658.29	0.04
658.86	0.03
659.43	0.04
660.00	0.03
660.56	0.03
661.13	0.04
661.70	0.03
662.27	0.02
662.83	0.08
663.40	0.05
663.97	0.03
664.54	0.04
665.10	0.05
665.67	0.00
666.24	0.05
666.80	0.02
667.37	0.05
667.94	0.01
668.51	0.06
669.07	0.02
669.64	0.03
670.21	0.00
670.77	0.05
671.34	0.03
671.91	0.03
672.47	0.03
673.04	0.07
673.61	0.00
674.17	0.03
674.74	0.05
675.31	0.06
675.87	0.05
676.44	0.01
677.01	0.07
677.57	0.04
678.14	0.06
678.71	0.06
679.27	0.02
679.84	0.03
680.40	0.02
680.97	0.03
681.54	0.06
682.10	0.01
682.67	0.03
683.23	0.01
683.80	0.01
684.37	0.04
684.93	0.04
685.50	0.01
686.06	0.04
686.63	0.04
687.19	0.01
687.76	0.05
688.33	0.01
688.89	0.04
689.46	0.04
690.02	0.02
690.59	0.04
691.15	0.02
691.72	0.02
692.28	0.01
692.85	0.07
693.41	0.01
693.98	0.01
694.54	0.02
695.11	0.01
695.67	0.04
696.24	0.02
696.80	0.02
697.37	0.02
697.93	0.00
698.50	0.01
699.06	0.02
699.63	0.03
700.19	0.04
700.76	0.02
701.32	0.01
701.88	0.06
702.45	0.02
703.01	0.00
703.58	0.01
704.14	0.01
704.71	0.06
705.27	0.00
705.83	0.02
706.40	0.02
706.96	0.03
707.53	0.00
708.09	0.01
708.65	0.02
709.22	0.03
709.78	0.00
710.35	0.02
710.91	0.02
711.47	0.04
712.04	0.02
712.60	0.03
713.16	0.00
713.73	0.05
714.29	0.01
714.85	0.05
715.42	0.02
715.98	0.03
716.54	0.04
717.11	0.00
717.67	0.00
718.23	0.02
718.80	-0.01
719.36	0.03
719.92	0.02
720.48	0.02
721.05	0.04
721.61	0.00
722.17	0.01
722.74	0.03
723.30	0.00
723.86	0.00
724.42	0.03
724.99	0.03
725.55	0.03
726.11	0.01
726.67	0.03
727.24	0.01
727.80	-0.02
728.36	0.00
728.92	0.02
729.48	0.02
730.05	0.04
730.61	0.00
731.17	0.03
731.73	0.01
732.29	0.01
732.86	0.02
733.42	-0.01
733.98	-0.01
734.54	0.02
735.10	0.01
735.66	0.03
736.23	0.02
736.79	0.01
737.35	0.03
737.91	0.05
738.47	0.03
739.03	0.02
739.59	-0.02
740.16	0.01
740.72	0.03
741.28	0.03
741.84	0.00
742.40	0.00
742.96	0.05
743.52	0.01
744.08	0.00
744.64	0.04
745.21	-0.01
745.77	0.02
746.33	0.01
746.89	0.06
747.45	0.01
748.01	0.05
748.57	0.03
749.13	0.00
749.69	0.00
750.25	0.01
750.81	0.08
751.37	-0.02
751.93	0.01
752.49	-0.03
753.05	0.03
753.61	0.03
754.17	-0.01
754.73	-0.02
755.29	0.00
755.85	0.06
756.41	0.02
756.97	0.04
757.53	0.00
758.09	0.01
758.65	0.03
759.21	-0.01
759.77	0.03
760.33	0.01
760.89	0.06
761.45	0.02
762.01	0.03
762.57	0.04
763.13	0.03
763.69	0.03
764.24	0.05
764.80	0.05
765.36	-0.01
765.92	0.02
766.48	0.03
767.04	0.04
767.60	0.02
768.16	0.05
768.72	0.06
769.27	-0.01
769.83	0.00
770.39	-0.01
770.95	0.04
771.51	0.05
772.07	0.00
772.63	0.03
773.18	0.00
773.74	0.06
774.30	0.02
774.86	0.04
775.42	0.02
775.98	0.01
776.53	0.03
777.09	-0.07
777.65	0.03
778.21	0.00
778.77	0.05
779.32	0.05
779.88	0.04
780.44	0.03
781.00	0.06
781.56	0.02
782.11	0.03
782.67	0.08
783.23	0.02
783.79	0.04
784.34	0.04
784.90	0.06
785.46	0.05
786.01	0.04
786.57	0.04
787.13	0.07
787.69	0.02
788.24	0.03
788.80	0.08
789.36	0.06
789.91	0.05
790.47	0.00
791.03	0.07
791.58	0.06
792.14	0.00
792.70	0.05
793.26	0.01
793.81	-0.03
794.37	0.02
794.92	0.03
795.48	0.00
796.04	-0.01
796.59	0.05
797.15	0.02
797.71	0.08
798.26	0.08
798.82	-0.02
799.37	0.09
799.93	0.08
800.49	0.08
801.04	0.00
801.60	0.01
802.15	-0.01
802.71	0.07
803.27	0.06
803.82	0.08
804.38	0.07
804.93	0.05
805.49	0.08
806.04	0.04
806.60	0.07
807.16	0.03
807.71	-0.04
808.27	-0.04
808.82	0.10
809.38	0.13
809.93	0.03
810.49	0.03
811.04	0.01
811.60	0.03
812.15	0.04
812.71	-0.07
813.26	0.03
813.82	0.03
814.37	0.06
814.93	0.00
815.48	0.12
816.03	0.08
816.59	0.09
817.14	0.05
817.70	0.06
818.25	0.06
818.81	0.08
819.36	0.03
819.92	0.07
820.47	0.05
821.02	0.05
821.58	0.03
822.13	0.12
822.69	0.02
823.24	0.12
823.79	0.05
824.35	0.04
824.90	0.05
825.46	0.12
826.01	0.03
826.56	0.01
827.12	0.15
827.67	0.07
828.22	0.08
828.78	0.07
829.33	0.07
829.88	0.11
830.44	0.06
830.99	0.15
831.54	0.06
832.10	0.07
832.65	0.13
833.20	0.12
833.76	0.10
834.31	0.06
834.86	0.08
835.41	0.16
835.97	0.15
836.52	0.15
837.07	0.12
837.62	0.10
838.18	0.12
838.73	0.03
839.28	0.05
839.83	0.15
840.39	0.08
840.94	0.08
841.49	0.05
842.04	0.08
842.60	0.11
843.15	0.11
843.70	0.07
844.25	0.07
844.80	0.16
845.36	0.06
845.91	0.04
846.46	0.06
847.01	0.08
847.56	0.15
848.11	0.16
848.67	0.11
849.22	0.09
849.77	0.08
850.32	0.10
850.87	0.10
851.42	0.15
851.97	0.10
852.53	0.15
853.08	0.21
853.63	0.19
854.18	0.09
854.73	0.15
855.28	0.10
855.83	0.18
856.38	0.13
856.93	0.11
857.48	0.10
858.04	0.20
858.59	0.16
859.14	0.11
859.69	0.17
860.24	0.15
860.79	0.09
861.34	0.11
861.89	0.19
862.44	0.16
862.99	0.15
863.54	0.11
864.09	0.13
864.64	0.14
865.19	0.11
865.74	0.24
866.29	0.19
866.84	0.15
867.39	0.21
867.94	0.21
868.49	0.17
869.04	0.22
869.59	0.28
870.14	0.16
870.69	0.20
871.24	0.25
871.79	0.16
872.34	0.20
872.88	0.27
873.43	0.24
873.98	0.32
874.53	0.23
875.08	0.37
875.63	0.28
876.18	0.20
876.73	0.28
877.28	0.31
877.83	0.18
878.37	0.19
878.92	0.32
879.47	0.36
880.02	0.31
880.57	0.36
881.12	0.34
881.67	0.28
882.21	0.31
882.76	0.27
883.31	0.34
883.86	0.25
884.41	0.23
884.96	0.32
885.50	0.33
886.05	0.28
886.60	0.29
887.15	0.35
887.70	0.24
888.24	0.28
888.79	0.37
889.34	0.37
889.89	0.31
890.43	0.27
890.98	0.32
891.53	0.35
892.08	0.25
892.62	0.29
893.17	0.33
893.72	0.25
894.27	0.27
894.81	0.34
895.36	0.37
895.91	0.30
896.45	0.27
897.00	0.30
897.55	0.39
898.09	0.34
898.64	0.42
899.19	0.25
899.73	0.28
900.28	0.23
900.83	0.28
901.37	0.20
901.92	0.27
902.47	0.71
903.01	0.21
903.56	0.39
904.11	0.36
904.65	0.36
905.20	0.20
905.74	0.30
906.29	0.37
906.84	0.27
907.38	0.34
907.93	0.36
908.47	0.33
909.02	0.23
909.57	0.33
910.11	0.36
910.66	0.32
911.20	0.39
911.75	0.32
912.29	0.31
912.84	0.22
913.38	0.36
913.93	0.32
914.48	0.21
915.02	0.32
915.57	0.37
916.11	0.31
916.66	0.31
917.20	0.34
917.75	0.35
918.29	0.31
918.84	0.36
919.38	0.28
919.92	0.33
920.47	0.40
921.01	0.36
921.56	0.36
922.10	0.45
922.65	0.32
923.19	0.41
923.74	0.30
924.28	0.35
924.82	0.39
925.37	0.45
925.91	0.29
926.46	0.35
927.00	0.36
927.54	0.39
928.09	0.31
928.63	0.41
929.18	0.44
929.72	0.32
930.26	0.36
930.81	0.39
931.35	0.48
931.89	0.33
932.44	0.47
932.98	0.50
933.52	0.51
934.07	0.56
934.61	0.45
935.15	0.57
935.70	0.56
936.24	0.78
936.78	0.54
937.33	0.73
937.87	0.70
938.41	0.79
938.95	0.95
939.50	0.76
940.04	1.07
940.58	0.77
941.12	1.26
941.67	0.94
942.21	1.33
942.75	1.23
943.29	1.05
943.84	0.97
944.38	1.25
944.92	1.64
945.46	1.22
946.00	1.08
946.55	1.12
947.09	0.89
947.63	1.27
948.17	1.04
948.71	0.70
949.26	1.06
949.80	0.86
950.34	0.61
950.88	1.00
951.42	0.96
951.96	0.79
952.51	0.64
953.05	0.58
953.59	0.87
954.13	0.86
954.67	0.69
955.21	0.56
955.75	0.73
956.29	0.92
956.83	0.90
957.38	0.80
957.92	0.58
958.46	0.74
959.00	0.54
959.54	0.63
960.08	0.78
960.62	0.48
961.16	0.76
961.70	0.80
962.24	0.70
962.78	0.40
963.32	0.63
963.86	0.81
964.40	0.45
964.94	0.51
965.48	0.54
966.02	0.72
966.56	0.50
967.10	0.52
967.64	0.73
968.18	0.60
968.72	0.57
969.26	0.59
969.80	0.56
970.34	0.44
970.88	0.55
971.42	0.62
971.96	0.69
972.50	0.64
973.04	0.61
973.58	0.66
974.11	0.62
974.65	0.79
975.19	0.43
975.73	0.68
976.27	0.60
976.81	0.56
977.35	0.51
977.89	0.43
978.43	0.60
978.96	0.71
979.50	0.66
980.04	0.53
980.58	0.60
981.12	0.69
981.66	0.53
982.19	0.48
982.73	0.70
983.27	0.43
983.81	0.33
984.35	0.56
984.88	0.65
985.42	0.63
985.96	0.61
986.50	0.51
987.04	0.66
987.57	0.43
988.11	0.66
988.65	0.77
989.19	0.46
989.72	0.30
990.26	0.68
990.80	0.62
991.34	0.73
991.87	0.63
992.41	0.68
992.95	0.59
993.48	0.67
994.02	0.65
994.56	0.59
995.10	0.60
995.63	0.54
996.17	0.71
996.71	0.84
997.24	0.61
997.78	0.67
998.32	0.72
998.85	0.43
999.39	0.62
999.93	0.80
1000.46	0.87
1001.00	0.56
1001.53	0.75
1002.07	0.79
1002.61	0.67
1003.14	0.68
1003.68	0.61
1004.21	0.81
1004.75	0.73
1005.29	0.61
1005.82	0.67
1006.36	0.92
1006.89	0.78
1007.43	0.96
1007.96	0.89
1008.50	0.59
1009.03	0.50
1009.57	0.93
1010.11	0.83
1010.64	0.71
1011.18	0.73
1011.71	0.68
1012.25	0.51
1012.78	0.85
1013.32	0.81
1013.85	1.34
1014.39	0.89
1014.92	0.64
1015.45	0.97
1015.99	0.91
1016.52	1.03
1017.06	1.27
1017.59	0.75
1018.13	0.87
1018.66	0.66
1019.20	1.41
1019.73	0.98
1020.26	1.27
1020.80	0.66
1021.33	1.05
1021.87	0.98
1022.40	1.17
1022.93	1.15
1023.47	1.25
1024.00	1.18
1024.54	1.31
1025.07	1.27
1025.60	1.63
1026.14	0.89
1026.67	1.23
1027.20	1.15
1027.74	1.28
1028.27	1.28
1028.80	1.18
1029.34	1.23
1029.87	1.19
1030.40	1.50
1030.94	1.62
1031.47	1.48
1032.00	1.27
1032.53	1.32
1033.07	1.24
1033.60	1.38
1034.13	1.67
1034.66	1.63
1035.20	1.25
1035.73	1.16
1036.26	1.60
1036.79	1.76
1037.33	1.75
1037.86	1.08
1038.39	1.48
1038.92	1.96
1039.46	1.50
1039.99	2.01
1040.52	2.40
1041.05	1.13
1041.58	1.67
1042.11	2.11
1042.65	1.77
1043.18	1.75
1043.71	1.52
1044.24	1.97
1044.77	2.04
1045.30	1.76
1045.84	2.23
1046.37	1.99
1046.90	1.89
1047.43	1.43
1047.96	2.01
1048.49	1.79
1049.02	2.39
1049.55	2.39
1050.08	2.21
1050.61	1.76
1051.15	2.24
1051.68	2.08
1052.21	1.62
1052.74	1.95
1053.27	2.13
1053.80	1.40
1054.33	1.74
1054.86	1.33
1055.39	2.32
1055.92	1.96
1056.45	2.56
1056.98	2.18
1057.51	3.18
1058.04	2.06
1058.57	2.32
1059.10	3.29
1059.63	2.79
1060.16	2.56
1060.69	2.83
1061.22	2.51
1061.75	2.34
1062.28	3.35
1062.81	3.38
1063.34	2.93
1063.86	3.75
1064.39	3.72
1064.92	3.52
1065.45	2.67
1065.98	2.97
1066.51	3.44
1067.04	2.37
1067.57	2.90
1068.10	3.47
1068.63	2.67
1069.15	3.41
1069.68	3.15
1070.21	3.06
1070.74	3.90
1071.27	3.73
1071.80	3.27
1072.33	3.96
1072.85	2.93
1073.38	5.04
1073.91	3.76
1074.44	3.95
1074.97	4.37
1075.49	5.34
1076.02	4.68
1076.55	5.35
1077.08	3.68
1077.61	3.96
1078.13	4.82
1078.66	4.44
1079.19	3.60
1079.72	4.88
1080.24	3.20
1080.77	6.18
1081.30	5.61
1081.82	4.90
1082.35	3.81
1082.88	4.63
1083.41	5.03
1083.93	3.64
1084.46	4.59
1084.99	6.34
1085.51	4.54
1086.04	4.45
1086.57	6.36
1087.09	5.68
1087.62	3.22
1088.15	5.70
1088.67	6.10
1089.20	5.62
1089.73	4.29
1090.25	5.59
1090.78	6.28
1091.30	8.12
1091.83	5.64
1092.36	7.61
1092.88	6.67
1093.41	7.69
1093.93	6.20
1094.46	6.64
1094.99	6.20
1095.51	6.04
1096.04	6.76
1096.56	8.50
1097.09	6.80
1097.61	6.26
1098.14	7.55
1098.66	9.06
1099.19	8.67
1099.71	10.42
1100.24	9.19
