284.629	8.635
298.446	9.639
308.808	11.446
317.444	13.052
324.352	14.859
332.988	16.667
339.896	18.474
350.259	20.683
355.440	22.691
358.895	24.498
364.076	26.506
365.803	28.514
370.984	31.928
372.712	33.936
374.439	35.944
377.893	37.952
379.620	39.960
381.347	41.968
383.074	43.976
386.528	45.783
388.256	47.791
389.983	49.799
391.710	51.807
395.164	53.815
396.891	55.823
400.345	58.635
403.800	60.040
407.254	61.647
408.981	63.052
414.162	65.060
417.617	66.868
422.798	68.876
427.979	70.884
433.161	72.892
438.342	74.699
443.523	76.707
448.705	78.514
453.886	80.522
459.067	82.329
464.249	84.337
471.157	86.145
476.339	87.952
481.520	89.960
488.428	91.767
495.337	93.574
505.699	95.181
521.244	95.984
536.788	96.787
554.059	96.988
571.330	97.189
586.874	96.988
604.145	96.386
619.689	95.984
636.960	95.382
650.777	94.177
666.321	93.574
680.138	92.771
693.955	91.566
707.772	90.361
721.589	89.157
733.679	87.952
745.769	86.345
756.131	84.739
766.494	83.333
776.857	81.526
785.492	79.920
794.128	78.112
801.036	76.305
809.672	74.498
816.580	72.691
825.216	70.884
832.124	69.076
837.306	67.269
844.214	65.261
851.123	63.454
856.304	61.647
863.212	59.639
868.394	57.831
875.302	56.024
880.484	54.016
885.665	52.209
890.846	50.201
896.028	48.394
901.209	46.386
908.117	44.578
913.299	42.570
918.480	40.763
923.661	38.755
928.843	36.948
934.024	34.940
939.206	33.133
944.387	31.125
949.568	29.317
956.477	27.309
961.658	25.502
968.566	23.494
973.748	21.687
980.656	19.880
985.838	17.872
992.746	16.064
999.655	14.257
1006.560	12.450
1015.200	10.643
1022.110	8.835
1030.740	7.028
1035.920	5.823
1042.830	5.020
1051.470	3.815
1075.000	2.000
1100.000	0.000
